"","water_yr","Station","combo_name","Date","tempC","DO..mg.L.","DO_sat....","Biochemical.Oxygen.Demand..mg.L.","pH..si.","Total.Solids..mg.L.","Ammonia..mg.L.","Nitrate.as.N.mg.L.","Total.Phosphorus..mg.L.","ecoli..MPN.","fecal.coliform..MPN.","temp_si","temp_cond","bod_si","bod_cond","ph_si","ph_cond","n_si","n_cond","p_si","p_cond","do_si","do_cond","ts_si","ts_cond","ecoli_si","fec_si","bact_si","bact_cond","owqi","owqi_cond"
"1523","2013","10948","WIL_MID  S Yamhill R at HWY 99W","6/24/13","18.4","8.8","95","1","7.6","84","0.005","0.11","0.02","47",NA,"86","Good","82","Fair","100","Excellent","95","Excellent","94","Excellent","92","Excellent","79","Poor","96",NA,"96","Excellent","90","Excellent"
"1524","2013","10929","WIL_MID  N Yamhill R at Poverty Bend Rd","6/24/13","18.5","9","97","1","7.7","98","0.012","0.149","0.02","96",NA,"85","Good","82","Fair","100","Excellent","93","Excellent","94","Excellent","93","Excellent","73","Poor","90",NA,"90","Excellent","88","Good"
"1525","2013","10458","WIL_LWR  Tualatin R at Elsner Rd","6/24/13","17.9","7.6","81","1.6","7.4","151","0.03","2.54","0.09","58",NA,"87","Good","73","Poor","100","Excellent","31","Very Poor","73","Poor","81","Fair","55","Very Poor","95",NA,"95","Excellent","59","Very Poor"
"1526","2013","10363","WIL_MID  Yamhill R at Dayton","6/24/13","19.2","8.4","92","1","7.6","81","0.013","0.307","0.04","41",NA,"82","Fair","82","Fair","100","Excellent","86","Good","88","Good","89","Good","80","Fair","97",NA,"97","Excellent","87","Good"
"1527","2013","10480","WIL_LWR  Beaverton Creek at 216th (Orenco)","6/24/13","16","8.8","89","6.5","7.5","167","0.019","0.19","0.29","2420",NA,"93","Excellent","27","Very Poor","100","Excellent","91","Excellent","10","Very Poor","92","Excellent","51","Very Poor","10",NA,"10","Very Poor","19","Very Poor"
"1528","2013","10801","WIL_LWR  Swan Island Channel (Willamette R)","6/25/13","19.2","10.1","111","2.5","7.9","65","0.005","0.221","0.05","12",NA,"82","Fair","61","Poor","100","Excellent","90","Excellent","85","Good","88","Good","87","Good","98",NA,"98","Excellent","84","Fair"
"1529","2013","10332","WIL_LWR  Willamette R at SP&S RR  Bridge (Portland)","6/25/13","19","9","98","1.1","7.5","66","0.064","0.298","0.05","12",NA,"83","Fair","80","Fair","100","Excellent","85","Good","85","Good","93","Excellent","87","Good","98",NA,"98","Excellent","88","Good"
"1530","2013","10611","WIL_LWR  Willamette R at Hawthorne Bridge","6/25/13","18.6","9.1","99","1","7.5","66","0.073","0.309","0.06","27",NA,"85","Good","82","Fair","100","Excellent","84","Fair","82","Fair","94","Excellent","87","Good","98",NA,"98","Excellent","88","Good"
"1531","2013","11201","WIL_LWR  Columbia Slough at Landfill Rd","6/25/13","20.5","11","123","3.6","7.7","190","0.052","1.2","0.12","40",NA,"76","Poor","49","Very Poor","100","Excellent","56","Very Poor","64","Poor","76","Poor","45","Very Poor","97",NA,"97","Excellent","63","Poor"
"1532","2013","11263","MID_CST  Alsea R at Thissell Rd","7/9/13","21.3","10.4","117","0.7","8.7","61","0.005","0.112","0.02","12",NA,"72","Poor","87","Good","70","Poor","95","Excellent","94","Excellent","82","Fair","83","Fair","98",NA,"98","Excellent","83","Fair"
"1533","2013","11476","MID_CST  Yaquina R ds Chitwood","7/9/13","20.1","9.4","104","1","7.6","62","0.015","0.532","0.04","12",NA,"78","Poor","82","Fair","100","Excellent","78","Poor","88","Good","95","Excellent","82","Fair","98",NA,"98","Excellent","87","Good"
"1534","2013","33642","MID_CST  Siuslaw R at Tide Wayside","7/9/13","22.3","9.4","108","1.4","8.2","49","0.013","0.083","0.02","11",NA,"66","Poor","76","Poor","90","Excellent","96","Excellent","94","Excellent","91","Excellent","92","Excellent","98",NA,"98","Excellent","86","Good"
"1535","2013","33644","N_CST  North Beaver at Ona Grange","7/9/13","17.4","9.6","100","0.7","7.3","66","0.005","0.486","0.03","236",NA,"89","Good","87","Good","100","Excellent","80","Fair","91","Excellent","97","Excellent","79","Poor","75",NA,"75","Poor","86","Good"
"1536","2013","10817","N_CST  Lewis & Clark R at Logan rd","7/10/13","18","8.9","94","1.4","7.1","58","0.018","0.098","0.03","162",NA,"87","Good","76","Poor","100","Excellent","95","Excellent","91","Excellent","92","Excellent","85","Good","82",NA,"82","Fair","88","Good"
"1537","2013","10523","N_CST  Nestucca R at Cloverdale","7/10/13","16.7","9.8","100","1.3","7.3","60","0.012","0.412","0.02","87",NA,"91","Excellent","77","Poor","100","Excellent","82","Fair","94","Excellent","98","Excellent","84","Fair","91",NA,"91","Excellent","89","Good"
"1538","2013","10391","MID_CST  Siletz R 5 miles ds Siletz","7/10/13","18.2","8.9","94","1.4","7.4","39","0.025","0.228","0.02","33",NA,"86","Good","76","Poor","100","Excellent","89","Good","94","Excellent","92","Excellent","100","Excellent","98",NA,"98","Excellent","91","Excellent"
"1539","2013","10812","N_CST  Skipanon R at HWY 101","7/10/13","19.4","8.1","88","1.4","7.3","941","0.005","0.118","0.1","51",NA,"81","Fair","76","Poor","100","Excellent","94","Excellent","70","Poor","86","Good","10","Very Poor","96",NA,"96","Excellent","27","Very Poor"
"1540","2013","10521","N_CST  Necanicum R at Forest Lake RV Camp","7/10/13","18.3","9.4","100","0.8","7.1","47","0.005","0.236","0.01","15",NA,"86","Good","85","Good","100","Excellent","89","Good","97","Excellent","96","Excellent","94","Excellent","98",NA,"98","Excellent","93","Excellent"
"1541","2013","13433","N_CST  Trask R at HWY 101","7/10/13","17","11","113","1.4","7.7","61","0.019","0.393","0.02","84",NA,"90","Excellent","76","Poor","100","Excellent","83","Fair","94","Excellent","86","Good","83","Fair","91",NA,"91","Excellent","87","Good"
"1542","2013","13440","N_CST  Tillamook R at Bewley Creek Rd","7/10/13","14.9","10.8","106","0.9","7.6","52","0.021","0.578","0.02","613",NA,"96","Excellent","84","Fair","100","Excellent","76","Poor","94","Excellent","93","Excellent","90","Excellent","47",NA,"47","Very Poor","78","Poor"
"1543","2013","13417","N_CST  Kilchis R at Alderbrook Rd","7/10/13","17.5","11.7","122","0.8","7.5","49","0.005","0.673","0.01","43",NA,"89","Good","85","Good","100","Excellent","73","Poor","97","Excellent","77","Poor","92","Excellent","97",NA,"97","Excellent","87","Good"
"1544","2013","12187","N_CST  Youngs R at Youngs R Loop Rd","7/10/13","17.1","9.6","99","1.1","7.5","41","0.005","0.253","0.02","32",NA,"90","Excellent","80","Fair","100","Excellent","89","Good","94","Excellent","97","Excellent","99","Excellent","98",NA,"98","Excellent","93","Excellent"
"1545","2013","13411","N_CST  Miami R at Moss Creek Rd","7/10/13","16.8","10.4","107","1.4","7.2","51","0.005","0.704","0.01","52",NA,"91","Excellent","76","Poor","100","Excellent","72","Poor","97","Excellent","92","Excellent","91","Excellent","95",NA,"95","Excellent","88","Good"
"1546","2013","11241","MID_CST  Salmon R at Otis","7/10/13","15","10.6","104","0.9","7.7","53","0.011","0.312","0.02","69",NA,"96","Excellent","84","Fair","100","Excellent","86","Good","94","Excellent","95","Excellent","89","Good","93",NA,"93","Excellent","92","Excellent"
"1547","2013","11856","N_CST  Nehalem R at Foley Rd","7/10/13","20.2","9.8","108","1.4","7.8","60","0.005","0.139","0.02","65",NA,"78","Poor","76","Poor","100","Excellent","94","Excellent","94","Excellent","91","Excellent","84","Fair","94",NA,"94","Excellent","87","Good"
"1548","2013","13421","N_CST  Wilson R at HWY 101","7/10/13","19","10.9","117","1.1","7.6","58","0.005","0.427","0.01","39",NA,"83","Fair","80","Fair","100","Excellent","82","Fair","97","Excellent","82","Fair","85","Good","97",NA,"97","Excellent","87","Good"
"1549","2013","11904","N_CST  Klaskanine R at Youngs R Loop Rd (Olney)","7/10/13","17.3","8.8","91","1.5","7","58","0.038","0.235","0.03","387",NA,"89","Good","74","Poor","100","Excellent","88","Good","91","Excellent","92","Excellent","85","Good","62",NA,"62","Poor","83","Fair"
"1550","2013","13424","N_CST  Wilson R at HWY 6","7/10/13","19","10.4","112","0.6","8.4","58","0.005","0.298","0.01","3",NA,"83","Fair","89","Good","81","Fair","87","Good","97","Excellent","87","Good","85","Good","98",NA,"98","Excellent","88","Good"
"1551","2013","11434","N_CST  Clatskanie R at HWY 30 (Clatskanie)","7/11/13","17.7","8.8","91","1.3","7.4","78","0.026","0.155","0.05","184",NA,"88","Good","77","Poor","100","Excellent","92","Excellent","85","Good","92","Excellent","71","Poor","80",NA,"80","Fair","84","Fair"
"1552","2013","34019","N_CST  Nehalem R at Birenkfeld","7/11/13","19.9","8.6","96","1.4","7.5","62","0.011","0.014","0.06","24",NA,"79","Poor","76","Poor","100","Excellent","99","Excellent","82","Fair","90","Excellent","82","Fair","98",NA,"98","Excellent","87","Good"
"1553","2013","10442","UMP  S Umpqua R at Melrose Rd","7/15/13","26.6","10","126","1.4","9","113","0.005","0.003","0.03","11",NA,"34","Very Poor","76","Poor","60","Poor","100","Excellent","91","Excellent","73","Poor","67","Poor","98",NA,"98","Excellent","62","Poor"
"1554","2013","10441","UMP  Elk Creek at Elkton","7/15/13","22.1","8.4","97","1.4","8","91","0.014","0.003","0.02","6",NA,"67","Poor","76","Poor","100","Excellent","99","Excellent","94","Excellent","89","Good","75","Poor","98",NA,"98","Excellent","85","Good"
"1555","2013","10437","UMP  Umpqua R at Elkton","7/15/13","24","8.5","102","1.1","8.2","70","0.005","0.003","0.02","3",NA,"55","Very Poor","80","Fair","90","Excellent","100","Excellent","94","Excellent","98","Excellent","85","Good","98",NA,"98","Excellent","83","Fair"
"1556","2013","10451","UMP  N Umpqua R at Garden Valley Rd","7/15/13","22.6","9.4","110","0.9","8.5","68","0.005","0.003","0.03","1",NA,"64","Poor","84","Fair","77","Poor","100","Excellent","91","Excellent","89","Good","85","Good","98",NA,"98","Excellent","84","Fair"
"1557","2013","10443","UMP  S Umpqua R at HWY 42 (Winston)","7/15/13","26.1","8.4","106","1.1","8.3","121","0.115","0.02","0.14","34",NA,"38","Very Poor","80","Fair","86","Good","94","Excellent","58","Very Poor","93","Excellent","64","Poor","98",NA,"98","Excellent","66","Poor"
"1558","2013","11522","UMP  S Umpqua R at Stewart Park Rd (Roseburg)","7/15/13","25.4","8.2","101","1.4","8.9","107","0.005","0.003","0.03","24",NA,"44","Very Poor","76","Poor","63","Poor","100","Excellent","91","Excellent","99","Excellent","69","Poor","98",NA,"98","Excellent","71","Poor"
"1559","2013","10996","UMP  Calapooya Creek at Umpqua","7/15/13","22.3","8","93","2","7.8","95","0.014","0.336","0.03","126",NA,"66","Poor","67","Poor","100","Excellent","85","Good","91","Excellent","85","Good","74","Poor","86",NA,"86","Good","79","Poor"
"1560","2013","11482","ROGUE  Illinois R ds Kerby","7/16/13","23.3","8.4","102","0.9","8.1","113","0.011","0.02","0.005","9",NA,"60","Poor","84","Fair","95","Excellent","99","Excellent","99","Excellent","98","Excellent","74","Poor","98",NA,"98","Excellent","84","Fair"
"1561","2013","10997","UMP  Cow Creek at Mouth (Riddle)","7/16/13","23.3","7","84","1.6","7.9","87","0.005","0.003","0.01","56",NA,"60","Poor","73","Poor","100","Excellent","100","Excellent","97","Excellent","74","Poor","77","Poor","95",NA,"95","Excellent","80","Fair"
"1562","2013","11484","UMP  S Umpqua R at Days Creek Cutoff Rd","7/16/13","22.7","7.2","86","1.8","7.8","95","0.005","0.007","0.02","44",NA,"64","Poor","70","Poor","100","Excellent","99","Excellent","94","Excellent","77","Poor","74","Poor","97",NA,"97","Excellent","81","Fair"
"1563","2013","10537","S_CST  Winchuck R us HWY 101","7/17/13","15","9.2","91","0.8","7.2","39","0.005","0.085","0.01","16",NA,"96","Excellent","85","Good","100","Excellent","96","Excellent","97","Excellent","94","Excellent","100","Excellent","98",NA,"98","Excellent","95","Excellent"
"1564","2013","10596","S_CST  Coquille R at Sturdivant Park Dock","7/17/13","22.2","7.4","84","1.2","7.4","58","0.005","0.021","0.02","411",NA,"67","Poor","79","Poor","100","Excellent","99","Excellent","94","Excellent","79","Poor","85","Good","60",NA,"60","Poor","79","Poor"
"1565","2013","10533","S_CST  Sixes R at HWY 101","7/17/13","17.9","9.3","97","0.8","7.4","53","0.005","0.161","0.01","20",NA,"87","Good","85","Good","100","Excellent","93","Excellent","97","Excellent","95","Excellent","89","Good","98",NA,"98","Excellent","93","Excellent"
"1566","2013","10414","ROGUE  Rogue R at Lobster Point Bridge","7/17/13","21.7","8.7","97","1.3","8.1","71","0.005","0.112","0.06","3",NA,"70","Poor","77","Poor","95","Excellent","95","Excellent","82","Fair","91","Excellent","90","Excellent","98",NA,"98","Excellent","86","Good"
"1567","2013","10393","S_CST  N Fk Coquille R at HWY 42","7/17/13","20.6","8.9","98","1","7.4","39","0.005","0.015","0.02","50",NA,"76","Poor","82","Fair","100","Excellent","99","Excellent","94","Excellent","92","Excellent","100","Excellent","96",NA,"96","Excellent","91","Excellent"
"1568","2013","12590","S_CST  Floras Creek at HWY 101","7/17/13","18.2","9.3","98","0.8","7.4","62","0.005","0.147","0.005","53",NA,"86","Good","85","Good","100","Excellent","93","Excellent","99","Excellent","95","Excellent","82","Fair","95",NA,"95","Excellent","91","Excellent"
"1569","2013","11486","S_CST  S Fk Coquille R at Broadbent","7/17/13","23.3","8.7","101","1","7.8","74","0.005","0.003","0.01","3",NA,"60","Poor","82","Fair","100","Excellent","100","Excellent","97","Excellent","99","Excellent","74","Poor","98",NA,"98","Excellent","84","Fair"
"1570","2013","11493","S_CST  Pistol R at Pistol R Loop Rd","7/17/13","16.7","9","91","0.8","7.6","77","0.005","0.026","0.01","13",NA,"91","Excellent","85","Good","100","Excellent","99","Excellent","97","Excellent","93","Excellent","72","Poor","98",NA,"98","Excellent","90","Excellent"
"1571","2013","11905","S_CST  Elk R at HWY 101","7/17/13","16.9","9.7","100","0.7","7.4","50","0.005","0.059","0.01","16",NA,"91","Excellent","87","Good","100","Excellent","97","Excellent","97","Excellent","97","Excellent","92","Excellent","98",NA,"98","Excellent","95","Excellent"
"1572","2013","33922","S_CST  Middle Fk Coquille R at rivermile 1.25 Hwy 42","7/17/13","22.1","9","102","1.2","7.8","60","0.005","0.003","0.02","12",NA,"67","Poor","79","Poor","100","Excellent","100","Excellent","94","Excellent","98","Excellent","84","Fair","98",NA,"98","Excellent","87","Good"
"1573","2013","13570","S_CST  Millicoma R at Rooke Higgins Boat Ramp","7/18/13","20","7.7","84","1.4","7","58","0.012","0.094","0.03","23",NA,"79","Poor","76","Poor","100","Excellent","95","Excellent","91","Excellent","82","Fair","85","Good","98",NA,"98","Excellent","87","Good"
"1574","2013","11491","S_CST  Smith River  4.4 miles ds smith river falls","7/18/13","20","9.7","106","1.2","7.7","31","0.01","0.016","0.02","13",NA,"79","Poor","79","Poor","100","Excellent","99","Excellent","94","Excellent","93","Excellent","100","Excellent","98",NA,"98","Excellent","91","Excellent"
"1575","2013","13574","S_CST  S Fk Coos R at Anson Rogers Bridge","7/18/13","20.8","7.3","80","1.7","7.2","148","0.01","0.056","0.04","14",NA,"75","Poor","71","Poor","100","Excellent","97","Excellent","88","Good","78","Poor","38","Very Poor","98",NA,"98","Excellent","69","Poor"
"1576","2013","33929","MAL_Lake  Silvies River at West Loop Road","7/21/13","24.2","7.2","101","1.5","8","174","0.005","0.003","0.1","20",NA,"53","Very Poor","74","Poor","100","Excellent","100","Excellent","70","Poor","99","Excellent","100","Excellent","98",NA,"98","Excellent","80","Fair"
"1577","2013","11047","MAL  Malheur River at HWY 20 (Drewsey)","7/21/13","26","7.5","107","3.3","8.3","317","0.027","0.016","0.39","461",NA,"39","Very Poor","52","Very Poor","86","Good","98","Excellent","10","Very Poor","92","Excellent","92","Excellent","57",NA,"57","Very Poor","26","Very Poor"
"1578","2013","10730","OWYH  Owyhee R at Rome (Hwy 95)","7/22/13","22.7","6.9","91","1.7","8.8","218","0.01","0.107","0.04","20",NA,"64","Poor","71","Poor","66","Poor","95","Excellent","88","Good","73","Poor","99","Excellent","98",NA,"98","Excellent","78","Poor"
"1579","2013","11050","OWH  Jordan Creek at Arock Rd","7/22/13","22.9","7.8","104","3.7","8.1","280","0.005","0.003","0.09","42",NA,"62","Poor","48","Very Poor","95","Excellent","100","Excellent","73","Poor","95","Excellent","94","Excellent","97",NA,"97","Excellent","75","Poor"
"1580","2013","12261","OWYH Jordan Creek us of Jordan Valley","7/22/13","21.1","7.6","100","2","7.4","173","0.01","0.003","0.08","248",NA,"73","Poor","67","Poor","100","Excellent","99","Excellent","76","Poor","81","Fair","100","Excellent","74",NA,"74","Poor","81","Fair"
"1581","2013","12264","MAL_Lake  Whitehorse Creek at Whitehorse Ranch Rd","7/22/13","24.6","7.4","104","1.2","8.4","219","0.005","0.003","0.25","1120",NA,"50","Very Poor","79","Poor","81","Fair","100","Excellent","25","Very Poor","95","Excellent","99","Excellent","26",NA,"26","Very Poor","44","Very Poor"
"1582","2013","36783","OWH  Crooked Creek at Kiger Rd","7/22/13","17.6","8.9","106","5.6","8.4","329","0.005","0.43","0.04","248",NA,"88","Good","33","Very Poor","81","Fair","82","Fair","88","Good","93","Excellent","91","Excellent","74",NA,"74","Poor","65","Poor"
"1583","2013","12267","GS_Lakes  Deep Creek west of Adel OR","7/23/13","22.1","8.1","108","1.3","8.6","114","0.005","0.011","0.04","3",NA,"67","Poor","77","Poor","73","Poor","99","Excellent","88","Good","91","Excellent","100","Excellent","98",NA,"98","Excellent","84","Fair"
"1584","2013","13014","MAL_Lake  SF Blitzen R at Blitzen Crossing","7/23/13","13.1","8.6","99","0.6","8","91","0.005","0.277","0.03","32",NA,"99","Excellent","89","Good","100","Excellent","88","Good","91","Excellent","90","Excellent","100","Excellent","98",NA,"98","Excellent","94","Excellent"
"1585","2013","12265","MAL_Lake  Donner & Blitzen River at Page Springs Campground","7/23/13","15.9","8.5","100","0.9","8","86","0.005","0.101","0.02","22",NA,"94","Excellent","84","Fair","100","Excellent","95","Excellent","94","Excellent","89","Good","100","Excellent","98",NA,"98","Excellent","94","Excellent"
"1586","2013","36778","GS_Lakes  Thomas Creek at Stock Drive Rd","7/23/13","22.8","4.8","66","3.3","7.7","260","0.005","0.003","0.16","345",NA,"63","Poor","52","Very Poor","100","Excellent","100","Excellent","52","Very Poor","40","Very Poor","96","Excellent","65",NA,"65","Poor","61","Poor"
"1587","2013","33930","GS_Lakes  Chewaucan River 2.4 miles u/s of Paisley OR","7/23/13","24.6","7.9","111","1.4","9","85","0.005","0.003","0.06","20",NA,"50","Very Poor","76","Poor","60","Poor","100","Excellent","82","Fair","88","Good","100","Excellent","98",NA,"98","Excellent","75","Poor"
